GrLivArea,BedroomAbvGr,TotalBathrooms,SalePrice
2365.1588233623506,2.999814967391544,3.4995282014754716,337000
911.911820404832,2.0002363126273766,1.999892120379693,144000
1440.7261394333627,1.9999019296464977,2.4995712249641695,174000
1005.9576115051383,3.0001864040219908,1.0000948142950472,80000
899.9724641011621,3.0003866640006156,0.999888941264131,122000
803.8406378133768,1.9996156487902534,1.9996672527066115,119000
519.9848156528374,0.9997754414102434,1.0000195403221284,68500
1050.0740104625606,3.0001045712232886,1.9999279446306246,136500
1795.1117443762366,2.0002205517417333,2.0002434743247113,147000
970.1191990853695,2.0000922156064593,2.0000501256464207,132500
1846.149262207872,3.000041072227622,1.999434579711854,143000
1119.932506077883,3.0000005349123313,2.4997351970729067,129000
1471.9263615783584,3.000559987523588,2.500399672711103,160000
2092.9863087539125,2.9997630676977973,2.49980080089743,215000
1647.037466101072,4.000301366989368,2.500024956578775,128000
1615.8939148299698,3.0000393165599184,2.0001817956072716,152000
1243.9315345283503,2.9995968892845633,1.500128098930064,150000
1520.1497807561404,2.9995242463078844,2.0000352968367325,153000
1466.0661497339656,2.999830366160428,2.4994557622569267,170000
1047.9805063936383,2.000117804833985,0.9999729485118096,113000
1664.1901159205302,3.000490399965756,2.5002492549278954,172400
1614.0141989305066,2.999867917608945,1.9998942003171594,221500
1927.7925979741804,3.999791239450125,2.50010976457283,219500
1655.9945368058518,2.9998447911032575,2.5003475832958832,135000
1419.186724403194,2.999597689562312,3.500297498045064,184100
1327.0459167247707,3.0000778545528135,2.0000566616446376,150750
1302.1520238740109,2.9993210559627737,2.5001593228637535,119500
2639.9923094032,3.999906207105349,1.4999944250518185,265979
864.10586151403,1.9998264049154943,1.999957281351559,115000
2033.9714664310152,2.9998424524407907,3.5004376004195294,219500
1223.8857085426964,1.9998677144723365,1.9999045552235932,101800
1313.9659379819334,1.9997721589656765,3.000005724399324,230000
1251.9040126907412,2.0002353066507577,3.499795697253253,160000
1085.8380062150802,2.9999121505740503,2.00018828712403,144900
1680.1726192973783,2.999987254763237,2.999292692431787,222000
1223.0053171516165,2.000178035108544,2.499834330924752,147400
1498.1050261468947,3.0003194628582683,2.4998849214395835,187500
1674.1109085319908,3.9996708576393925,1.9997921559672018,185000
1564.1279323135525,3.000136164411011,2.4999878535493045,171000
2357.755226967932,5.000511217965964,2.9995065025993526,240000
1566.9103758047204,2.000289388829277,2.999801749729257,196000
2364.3207993915544,2.000056115184837,3.4994799011632605,611657
1775.9278285555433,2.999674536367117,2.999890931386634,283463
1481.8329961400432,3.0003104429530163,2.4999410774042348,163900
1756.0762331270398,2.9998873777660546,3.4999829095574233,204000
2022.11604561171,3.999580522449083,2.5000043893874824,192000
1313.8805251467606,3.000329228949425,3.000200831404018,229456
900.0984321394965,3.0009280288592013,1.9999942105370379,123000
1092.0670697834616,2.9999385309908413,1.5001023798423794,139000
1776.0945656610634,2.9996567560568916,2.500061672192584,192500
1539.199943275796,2.9998971724520738,2.000180286833027,157500
3228.2298198702565,3.9996123795793848,3.999906686406737,430000
924.1363576995388,2.9996707167053174,0.9999638371890628,110000
2375.7412844707997,3.9999090584482055,3.500911649301843,325300
1558.0616248444728,3.000030135885136,2.4994830923614777,140000
1921.5452316372919,2.999694018798569,2.9998328416671183,377426
911.9707007533635,2.000216716620622,0.9999666539306818,80500
1698.0243372793693,2.9999685129104674,2.9996955957379297,320000
1836.0111061467207,3.000171309439319,2.000125719898606,216837
1687.3482896780508,3.0000229515815517,2.0000009265629406,160000
1752.154531049932,1.9997698632837417,2.999999978144426,319900
1838.8197277040829,4.00074001893202,1.4999895262764351,155000
1217.8570016284182,2.9997896131287627,1.9998248370350706,118000
1394.1703214319111,3.000161516516579,2.500014037913584,167500
1116.8763803202062,2.9997866889688636,1.9998990170315412,107000
1207.9322560281157,1.999894387777395,2.9999393695218206,206000
816.1348643147946,2.000321570867362,1.0000902532960074,124500
2134.2201549154943,4.999295540448655,2.000088979179002,214500
1980.1684424401033,2.9996257273648435,3.0003954609153256,315000
1357.973458993539,2.0001092663412003,2.9999939280836108,207000
812.920481415011,1.9998546451724333,0.9999122382643137,110000
1663.0902561926637,2.0000346031125695,2.0002519970468926,256000
1728.1472082229182,6.0003463159903125,2.4996927455158615,119000
1295.8938973322204,2.0001795573823378,3.0003949436431774,220000
1395.9868063068272,2.9999101454887356,0.9998764296977951,153575
1118.1433662179822,3.000891922585611,1.9998194551090842,171000
906.9813265205546,2.9999757654174815,0.9999457803178151,109008
1478.0404833068712,2.999790800118424,2.9999169240617785,157500
1128.0098410328012,3.000026440581344,2.9999576564959543,155000
1659.4496440197952,2.00010397420362,3.0000630024924066,278000
1370.084277465846,1.999923370284255,1.9998939231961892,202500
1489.9483588973387,2.9999155057853235,3.500224598235817,184000
1138.2143993294555,2.999678584360844,1.499871185023669,145000
1432.0031344791907,2.000063390401397,2.5002025068096265,194000
1991.855607672107,3.000097616644066,2.5001160248001417,250000
989.8606779490942,2.999610568828894,2.0002628453151408,123600
1383.0986447224852,3.000059708053144,1.9999980209008548,165000
1167.02243238682,3.0002943566483466,0.9998338397665031,144000
2239.7200732893816,6.000534806340963,1.999959128854671,142953
2119.173953558083,2.999726547009397,2.500085629742785,158000
1362.0404171431092,3.000312017367238,2.4997452825107334,163000
988.0572136348596,2.000106546157552,2.000043046086329,91000
615.9552279528614,2.0004436533986243,1.000005735126998,89000
1445.2476622781617,3.000060078561461,1.4999925605458226,158000
1040.1141578989907,2.999904513233595,1.9997793484863877,132250
1788.3438988920957,3.0002076943720923,1.9997258596834053,236500
892.1065787463207,3.000290267770708,0.9999236345346576,110000
1967.6610001772888,4.000049024319531,3.000135629186535,172000
1391.8157527365304,2.9999518321171497,1.4999167070846098,161750
1683.6457705845535,2.0002989645799785,1.999605397000003,266000
2978.287132438714,5.000353727417776,2.499766439410725,242000
864.0101596576222,3.0000454222188218,0.9999421048242652,115000
1497.8657241413357,3.000189278254303,2.5001917020963482,187500
1110.0078239562408,1.0000451064881637,2.0000941580887934,165500
1377.9498932250272,2.9999823501437604,1.9999558136550122,161000
1588.1121888499558,2.9999562511095292,2.000056048221142,227000
2131.9798297797565,0.9999000104707751,2.5005484006539027,316600
1500.1118058438003,2.999927122966147,2.5001033588471797,173900
1251.7660240724285,3.0004778892288084,1.0001465210503482,119000
1660.0726243736697,2.9995582290038434,3.0004062862570033,290000
2374.2531788112556,4.0002585805798585,2.499550142016106,285000
893.9418312980525,1.9999346704873622,1.0002002427467644,109500
2336.92812055982,5.000264114407269,2.000193263177339,90000
1615.7957568580216,3.000290407522761,1.9998377036926032,232000
1072.8730838966028,1.999987607398553,1.0000862570914049,108480
1668.3426395327215,3.000044346221711,2.499645932785165,180000
903.9418930149858,1.0001273665054131,1.4998810704592391,61000
1908.1110788447993,4.000240764242464,3.5001852142528658,210000
1062.042435510138,3.0008472661279186,1.9999291587222983,146800
2871.8328319848483,4.000159617656259,3.499537972984292,272000
1560.962730718818,1.9996970768189608,2.99953319292564,277500
1534.7826791494958,4.0005204062650614,1.999677538052804,118858
2069.183341983958,4.000049377738314,3.000155085206569,242000
1135.8643403963997,2.999696206667567,1.9996129140080572,140000
1327.9270716925337,2.000182002822223,1.9999933098251501,170000
1483.9804145179226,3.000172532346297,1.9998871223802588,128000
767.9029706371165,2.000082080652985,1.9999658239177067,129500
1442.111444658318,3.0002349479663333,3.0001005163055736,179900
796.0449572128302,2.0000080238164872,0.9997908135905449,55000
1034.1525842199521,1.9995923406940475,1.0000480033694565,109000
787.9942634866605,1.9998621776404557,1.0000467690103858,100000
912.0536333154967,1.9996726705076358,1.9998695747525812,156000
1493.873748441799,3.000020682617429,3.000084596025512,217000
1496.11371216141,2.9999100883219416,2.0001050614925004,225000
2089.6350081517585,3.0000680457267763,3.500003094620324,200000
1456.0456780954298,2.9995546185624242,2.500152066791586,155835
1713.2305586668426,2.9999295489981774,2.9999803719814344,274900
2243.2040644043063,3.999964134431384,3.500241589575193,225000
2598.351365650955,3.9995749307900286,2.499864743807151,333168
1359.7317958923763,2.000057605673661,1.499783411167939,125500
2418.1075655853815,2.999524266792996,3.4998978886545533,341000
778.0342792445923,2.0000535327726423,0.9999160560346149,120500
1348.9502477672743,2.9999188885802592,1.9997220439713614,179000
2704.106725249069,3.9999070245785884,3.50032931534997,345000
1306.1008139567011,1.999873908309163,2.0003274164815985,153000
1039.8610499648926,3.000321169892544,1.99996230619265,124000
1367.7030095344705,1.9999190409241159,2.000226560939435,202500
1087.901975337045,1.9997859494529657,1.5000361622878453,170000
1413.7555647951153,3.0000550419356133,2.500011200614097,178000
1655.9851798917423,3.999409226426425,2.000106877261107,135000
1335.7272703861613,2.999978142693348,1.5002833918193257,108000
1285.103711254374,1.9997636041183449,2.0000625245267747,127000
1560.0289626983513,3.0001377540502006,1.9999410844719,201000
1489.0301150838943,2.9999362350259737,1.999726364558415,139500
1699.9493220811132,2.9997877681365566,3.0006629566997245,200000
1680.14589864418,4.000771125198975,1.9999031705738226,136905
1682.0092940757318,2.999948287512764,2.0001429463455036,174000
1425.9901002678062,3.0003639719514794,1.4999862109967634,189950
1646.7830578915393,2.9995675793437875,2.4998896603021215,175000
1267.8659098933445,2.999943398305526,1.500202771998618,143500
1556.96973991184,1.999895120693893,2.000004229879115,234000
863.8434441212346,2.9997147927919756,0.9996861485333766,116050
1182.9837941329588,1.999483648479485,1.4998751218690645,120000
1118.212234454042,2.0000843631421525,0.999747891334987,116000
1421.8177531454314,3.000305314514917,0.9997650375747973,139900
1720.9456017127095,3.0002221619754086,2.4999904751043314,180000
3626.9128399009837,4.000006967733742,4.499812700110599,625000
2097.9453639819444,3.000111179524194,2.5000442214598575,275500
1368.047774056956,2.9996472259452993,1.0000770501018392,114504
1077.856186035771,2.000090663077463,1.9999532930912833,142125
1471.1661490589556,3.0001840415810075,2.49984330193761,172500
1193.9798743722417,3.0005271928919446,2.0002376694535244,148000
774.001368767872,3.0000549038784934,0.9999008472958896,79000
437.94429592202533,1.000000877251159,0.9998957271785658,60000
1992.2046801104843,3.000543090783001,2.5000998173519036,250000
1249.8239311740833,3.000537720619599,1.9997085798355363,139000
2774.584741033681,2.9999751906764947,3.500397666981125,325000
1258.1810631202666,2.0000849796299813,2.000194824673859,172500
1847.9091117581588,3.9994164966429877,1.500035270294905,207000
848.1049188061882,0.999910514125051,1.9997809521942176,144500
1138.0033437117331,3.0001981262807824,1.4999778959797865,145000
1269.047846981762,1.999949471146962,1.9998928413417854,192000
815.9518917241569,2.0002307005699564,2.0002325147336375,138000
1851.0723511537356,3.0000587286011653,2.5002804549100683,187000
847.9575667465632,0.9999961676164303,2.00016375319417,131500
1520.0188236789468,2.9998383092498657,2.0000747293361187,153000
943.1245408106923,2.000132768272251,1.9999609151594062,135960
967.9139583812301,3.999936100600803,1.9997971671563746,64500
1511.0512192575334,3.000240678692234,3.500115483289627,185000
1247.9772368559748,2.000404973788099,0.9999575064210262,87000
1938.9744520873096,3.000263704246367,2.499763377301003,266000
1535.841082573961,3.0005459815701956,3.0001561868295505,214000
1391.9644490192425,3.0001807829445104,2.499962147322272,121500
1061.8374843557642,2.999963269203076,1.9998182994976976,146800
1647.0994964979109,3.99974532049441,2.500194288968609,128000
1785.9117356033196,2.9995554034376624,3.9999795260617437,228950
3626.4264424594826,4.00025107216715,4.500749088819885,625000
1679.957647814131,3.999963688763703,1.9998551501581285,177000
2035.6777608011978,2.999667355103614,4.000081341503362,375000
1623.9769865035955,2.0001755652062476,3.00023722779367,262000
1112.9975480529288,3.0009626305820123,2.499797454549235,148000
1901.8734569898204,4.000128101912515,1.9999487683113557,112000
1559.1988307141924,1.9998913159140448,2.000252771187819,153500
1602.1403693344985,3.0000925092937893,2.5002903019179397,215000
1134.9504497531627,3.0003198916702405,1.9998880561680088,155000
480.0363375391226,0.9999747375131197,0.999675848617467,35311
1309.0388982471165,2.9996015937422627,2.4999932901079207,181000
2514.1875410052685,3.9997404510186043,2.4998017559133223,250000
1291.2469108104056,1.9999858326304167,2.000018224973451,173000
1386.9400533726075,2.9997567702113943,1.9996908525382382,93000
1194.0502129300264,3.0006293085567015,2.0001194606733663,148000
1663.9265113020697,4.000367678623607,1.9997143618118385,100000
1664.6897434428001,2.999610980190774,3.499988676536215,227000
937.8594332900601,3.000485709470817,1.9997627060156407,130250
1795.2952621006464,2.999835491737426,2.0000162440754505,230000
1152.0463846477207,1.9999051296210222,1.9998633533914445,82000
1217.0902781238378,2.999724465353226,1.4999079595853966,120000
1091.9446754761505,2.000047974550457,2.0002970954738544,141000
1761.6392415678672,4.000866898389253,2.499722334182512,157000
2632.8266311580574,1.9998125851439703,3.5004372720477184,466500
893.9303352444978,1.9999134724967333,1.0002185730616722,109500
1221.1519742285893,4.000341137708038,1.9997605256968398,104900
2821.438735424044,4.000521626585339,3.499633497560277,582933
2166.673676565193,3.0003566601533813,3.499833789943441,294000
1307.908488945528,2.0003231744980243,2.4997587766749536,160000
2018.6697564161589,2.9999192593345225,0.9999849747975983,167500
1838.992531265379,3.9995101112064178,1.4996452316320292,155000
1355.002067450179,2.99989057581862,1.5000500025450476,127000
1464.021637780263,3.0003510782494103,2.499863303961021,175000
2599.522266864669,3.999582536259989,2.500119948678572,333168
1041.0931287655517,2.9998444086007545,2.000343672799153,124500
1301.998035630145,2.999382338796185,2.4997891397308356,106000
747.0630239729015,1.9997046685552964,1.0001057801007542,80000
720.1135130228151,2.000149697747697,1.000009333123609,72500
3085.4041013180986,2.9997407144214177,3.0003406861756474,200500
1251.0967624522566,3.0002821617580886,2.0000625240611294,160000
1092.0933703333528,2.9998176020108493,1.499945413265426,83500
2059.8694805598084,3.999237505351964,2.999973488013742,211000
1774.392176357395,2.000333350625709,2.000061444208859,129900
1496.0207742963314,3.000185461273555,2.0000231963319566,225000
959.987270623346,2.999783529275298,1.000013885603243,112000
1502.1677184471785,3.000070082107296,1.4997599230531102,165000
2523.791807284525,3.9997435340282412,3.499907227251089,278000
2402.2947969331917,2.0000707707701557,2.9998431680160955,555000
2035.8145242447722,3.0001653530107073,3.999955947369687,375000
1794.7340669555417,2.9999916719590067,2.0001628101594666,230000
1223.7302575111398,2.000361526161134,2.5004103571569307,173733
1187.977530569645,2.999801113254672,0.9998136443959708,157900
2090.164716543592,3.0002363793757487,3.500161477232378,240000
1767.7204905999513,3.999639946094811,1.9998444285483583,136500
1249.845715564484,2.9997089186022277,1.9997294268222072,139000
1333.9548765636575,2.0002429016023555,2.4999963265617438,167900
1015.0264074468691,2.9999226180888443,1.0002008733422896,88000
847.9680793673709,1.000031606786973,2.000116776604457,144500
2007.2577198123224,2.9999784431283594,3.500790072430417,310000
1620.0708123072832,2.0003665901051906,2.999763593514367,315500
1200.0253368255692,2.9998307130441844,0.9999407297177043,130500
1483.9722193168243,3.000239978189859,3.0001767600396696,213000
1077.8752073047958,3.0002230418968283,2.50007903145409,149900
1305.9495854225981,0.9999084244958867,3.000074882837463,196000
1231.6993052653797,1.9999991515956381,3.0002273172407166,194500
1285.1062826560567,1.9996983971254734,2.0001985754936378,127000
1216.0548412802445,2.0005362403102365,0.9999618100007174,118500
986.9182737174142,2.0001433411364475,1.4997876130305694,85400
1660.7722247153488,3.000127779534794,2.000038170541152,165500
1901.8407301738023,3.0002687388654707,3.000277584567815,335000
1501.0253145702784,2.999448029500727,3.0000752990171025,204000
2087.048807646581,5.000582495441282,2.5001563295835054,187500
1357.9770125312743,1.999652261874204,3.0000947666210114,224000
1213.859611626446,3.000762402309609,1.0002119240387228,105000
1137.8492245569896,3.000245111005878,1.499847418221315,145000
1794.7018004646027,2.999921799256825,1.9999352369839638,230000
2229.0385407970966,5.000143636257014,1.0000943715505757,104000
1002.9795278546127,2.9994538341355015,1.9999131935472463,142500
841.1396418983788,1.9997320489493409,0.999945072966388,82000
1071.9317301930303,2.000148203390267,1.9999423699475154,145000
1374.0206751961316,2.0000428857860824,0.9999828013504591,105000
1767.8955040093115,3.0001182685177556,2.4999553382005804,212000
1343.920346052392,3.0006123571509584,1.0000479250095897,147000
987.1101241126551,1.999836267300893,1.4998924900884267,85400
2012.7471063201374,3.0002335882093925,3.4996072107574223,269790
1902.1315648948205,3.999817130341143,2.0001034270913207,112000
1430.893018140331,3.000137516702987,2.9996685675979076,192000
1671.07288116321,3.0001797118739204,3.4994438332400355,173000
1253.1620352141167,2.999977298678203,2.000307510263807,176000
912.0436064204907,1.9998845542548578,2.0000305051765794,144000
2030.6848827498013,2.9998864001141916,2.500096583674779,222500
1249.9947176054882,1.9999443141030953,2.500284679516964,171900
1660.3475036903583,3.000125128597327,1.4998523049469472,188700
1117.9987106507144,1.999634247435369,0.9999123732650819,116000
1464.1241180699326,3.0003588892631528,3.000536026634649,282922
1157.9999479596327,3.000015789368368,0.999967536714564,120000
1385.0759949361307,3.999817620393531,2.000083180854052,166000
708.0603339320376,2.000000982111713,1.0001034360098016,82500
2138.2055687201623,1.9997427786103972,2.000127386845883,106000
2944.7268886498227,3.000386530086751,3.499778003849114,438780
1559.1759873233088,2.0002008084805585,2.0002424541956194,153500
935.9065774739353,1.999652896477928,2.000244744808501,140000
1619.8862355741371,3.000303113793985,2.999866272762061,150000
1824.0227260931463,3.0001755720192875,0.9999484382669678,180500
1889.035263270962,4.000511633547777,1.4999114243777105,122000
1708.8801146683813,3.000325622876661,1.9997399747913585,130000
1904.8541297164359,3.0001915629951803,2.0003395247559417,320000
1826.0884672987797,3.999699955205138,2.500230157678646,155000
2020.2480245516576,3.0001170835431177,3.4997430614820666,402861
1948.5810825259355,3.0000295904074226,3.5004925526562354,236000
1659.0385252033832,2.0001885877239793,3.0000543761845035,278000
1660.9833651862464,2.9998589360464405,3.50003786842798,212000
1868.2663117934221,3.0003523349798966,3.5004156436164235,178000
774.0001132249625,2.999797902938519,1.0001444260046821,79000
1463.7899428627388,2.9994694532016335,2.4998946998154605,175000
1116.9195251686056,3.0001234072893452,2.0000820766553575,107000
1839.2233772208665,2.9996964372064423,2.999968644046967,257500
1004.1294054100304,1.999945026887418,1.999886329671866,149000
949.9444015200712,2.9999709688943583,1.0001204326263107,119500
1190.1026112500342,3.0002638128253234,2.0001347626906125,132500
1483.9243370996535,3.0005242490825665,2.4994980400250837,178900
2263.07724620589,3.000751579573642,3.499888927791411,235000
2473.0343468840288,3.9996345061069594,2.5002176329835537,317000
1968.1694614898609,4.000191583943667,2.500697572905387,269500
1257.793576659236,1.9999231636668586,0.9999237866551486,105000
1768.239164413376,4.00016568703398,2.0002245662891,136500
1376.2219537174751,3.0001310369682073,1.999798970749063,105000
1091.949873741289,3.000174517009491,1.5000328077399212,139000
1566.9738601301326,2.0004927113864266,2.9999673280514587,196000
1502.071563909489,2.9999894153338458,1.9994846740466279,233170
1286.9264260288794,2.9999148879814905,2.0002380949970386,162000
1554.8824201304565,1.9998327238351978,1.999669589946479,192500
964.1702536484003,2.000009839587562,1.99996140920208,163500
1344.015077766022,2.9999872719883145,0.9999520796625804,147000
1576.165835535158,3.0001527885970924,0.9999383928784664,149000
1992.9371350397664,3.999538656078225,2.5001210139380863,190000
1416.1409313439249,3.9992852755112747,1.5004337488039614,153900
795.9848608248831,2.0001338028343714,1.0000261855564279,85000
1709.917703098747,3.0001688563441373,2.499965564734903,187000
1276.9557585524274,2.00014530121288,1.9997945086617819,167000
1220.103591822064,2.000193968172968,3.000070829449251,194000
2143.789455019798,3.999725307041773,2.500096241604012,277000
1422.1135561809162,3.000316238102493,1.0000346052310087,139900
1973.122600313399,2.999938595289564,1.99978864287337,395000
864.0746990184238,2.00001848335956,2.000165879772801,98000
2126.9301406551704,2.9999592325843425,3.5000519742323197,271000
1392.065545974938,1.9999605161644964,1.9999378948488715,146000
1919.8553096662347,3.999062990600103,3.0000206557733553,172500
1838.20913898309,1.9999679915596538,3.000202761180669,315000
968.9966507251592,3.000271715280149,1.5003518436242844,122000
1430.7996498063571,2.9997303355802933,2.9999774104216073,192000
874.8787659283539,1.9999903971672204,1.9999911125292107,105000
844.9778220667346,2.9995670397618643,1.000063818699885,84000
1804.3146737250997,3.000199079360568,2.5000511994693206,189000
1839.0752410156986,2.9994262884027156,2.999881941141005,257500
1773.750389590601,3.999317574767761,3.000111438206495,87000
1187.8953656892957,3.000078949494261,1.9997972182907482,142000
1646.1060535083177,2.0000292951223306,3.500183163323955,275000
1868.8503696650153,1.999830219424935,1.9998150560673014,318061
1586.0187173319075,2.999370128507226,1.9996553393759362,181000
1533.0367820780752,2.00028045225075,2.9999197601648877,280000
1395.7809132124858,2.999808935283318,1.0000207139436779,153575
2006.9519778793667,2.9996790662870674,3.4994608561276173,310000
1658.8283580770049,1.9995893877500872,3.0004666243036167,278000
1508.974071038238,3.000615374082981,2.9997918586746293,175000
1504.1317071094047,1.0000902575029604,1.9997063859974822,181000
1429.9786078238508,3.000342467619683,1.9997884592986195,187100
2089.9721560267176,2.999876555086427,3.5006175264606805,200000
1055.8747729243596,3.0002914237073015,1.9997409482758666,145000
1980.2238600476026,2.999968793158869,2.999970940549051,315000
1152.0660244146704,3.000488588309364,1.500027725964654,158500
1393.9825595630252,3.0001300841385268,2.499924708345064,167500
1131.0107074605971,3.0002327932699218,1.5000771714105798,66500
1601.1852748520917,2.9999485513198834,1.9998530657812645,157000
1792.1713036993617,2.99971319251118,2.499469480986895,231500
1208.0361021024212,2.00012705061297,0.9999635709904108,103000
1456.2948532617563,2.9998730354100394,2.500097764226936,176000
1742.7980554511441,2.999455305307236,2.499871477798908,175000
1144.1026918202767,3.000262274343245,2.5000431741625295,124000
1547.8840360574413,3.0003442699356433,3.49974965811824,155000
1240.0068709957422,1.9998266230830233,1.9999940622419428,194000
1938.7566633780011,3.000159311049741,2.500184197527079,266000
719.861309922875,2.0004271374818825,1.0001161678231323,72500
1067.9443704273563,2.999708855387046,1.5000789401518018,154500
1871.7787225689447,2.9995366805463366,2.499739723219183,241500
864.0229101629253,1.9998702002959055,2.000176721357199,98000
1688.7692491007676,2.9998795524955177,0.9999525549504531,127500
1421.8322711772505,3.0001393015963913,2.000320672053427,179600
2447.113100560002,4.000282602185419,1.9999961755640292,169000
1215.1402601816349,3.000131127805277,0.9999977041653122,155000
1195.9783922890902,2.999696465647283,0.9999671934795805,110000
1529.947405252515,3.0000364383192597,2.9998501646421345,260000
2158.144388588376,3.999688530459481,3.0005558091284557,243000
1552.910876737436,2.999494021212088,2.499996146867848,186500
1095.8953793346202,1.9996793566306772,0.9998185116170518,79000
2136.2973515441445,3.999887388516054,1.999822814258907,137900
1336.033340739089,2.000008910433114,1.9997267771838132,157000
1152.227764975164,3.000151957865502,2.000000332412852,180500
1367.9456963940277,1.999741339436158,1.999938704501578,202665
1640.021648125549,2.999984371660763,2.499674408420234,173000
3492.549734833368,3.0000470651813225,3.0002684726603848,295000
1436.1187412919658,2.9999228067401447,2.999715412646944,210000
815.9231228370193,1.999775360989825,1.0002045654547678,124500
1774.7636744923605,3.0001283262255116,3.5003854788672917,213000
1646.7659667755552,2.999794894285491,2.4998850255393363,175000
1123.0822310221877,3.000351603222414,1.0000554426726507,100000
1493.942603029479,2.0001468212671614,2.4996155730478673,270000
1795.8575471962258,3.0002618278368702,3.4997417856636086,211000
1444.7181654368605,3.000074301619407,1.499974805944553,158000
1247.209909327618,1.0000392768363051,2.499728062831162,197000
1708.978826795123,2.999755788863095,1.9999353462451215,137500
1119.887514163455,3.0000380474055404,2.4999084145807156,129000
1725.0304914628107,2.9997316372862617,2.500261154472347,197000
936.0161900019164,1.999963447734403,2.0001744634831775,140000
1337.164093009979,3.000142929050015,2.99995402183398,185000
1516.1394522796222,3.000420942764989,1.5000641504579633,167000
1177.9334287547542,2.9997747957038845,2.0001028754273227,157000
1361.8346157307458,1.999973839756042,2.0003038767095607,194700
894.0504824874911,2.99988045550646,1.999775011995623,142500
2323.992830282487,4.000570050074635,3.9999363142780644,345000
2519.751409583567,5.000128391628662,3.4999200346096666,310000
1484.2536987875333,2.9996798003331047,2.9999536027384126,213000
893.9946242865431,3.000456731672927,1.9999161830296026,128200
2087.0247827535222,4.99957695139933,2.499848228766126,187500
1388.9425008996734,1.9998614382169277,2.00002477775157,170000
1128.091188780758,1.9999740837777815,1.0001634551692078,118000
1121.962558720346,2.0001423220447307,2.0000803462810834,147000
980.0574193522133,4.0005698875321265,2.999663254702883,127500
1236.120227004565,2.0001729375481543,1.4997532888736254,134450
1505.9970906633766,2.0000203260107066,2.000233443546661,264132
1344.2134873004866,2.999728281086187,1.0000325452724894,115000
2077.7683499916766,3.000354814029562,3.4995947877639475,339750
1006.0150201072673,3.000359066029175,0.9999730352647759,80000
1693.7836053910064,3.0001122517623324,2.000039659206743,245350
1121.3013221369308,3.000287832812699,1.9998663277447655,139000
2166.6314740750004,2.9997795770359583,3.499931927980297,294000
1593.1060743373164,2.999694598992824,3.4996808799480763,193000
1474.187394548995,3.000034636039687,2.499804836400036,168500
1249.96705988498,2.999996392791326,1.9999520888282125,139000
1477.9956618184274,3.0001185921757947,2.500008255826798,156500
2646.356400653265,3.9997237565834065,3.500339060788077,260000
1271.1070682380232,4.000827374136208,1.999865348309042,135000
2531.424027672183,4.0001689299189795,2.4997178413714054,290000
882.0150038785459,2.9999894465733687,0.9999829224167798,106500
1112.9005363643041,3.000759374169979,2.499686571603105,148000
2229.5807694836226,5.000294972503477,1.999696733542388,118500
1785.868018827129,2.9996905576368267,3.500233923888745,204750
1647.192809338982,2.9998952969202106,2.500080593674146,175000
1431.9505745690763,2.9997310243378057,3.5002007066226746,188500
1039.899341323426,3.000056653193995,1.999686091850734,132250
1091.9405499928307,2.9996412136979833,1.5000411713702366,139000
987.8947105494555,2.9994948802297157,0.999989262138159,119000
2514.403667438662,3.9997280254982823,2.499583947681825,250000
1429.9460260098892,2.999729951629947,2.4999970308950745,180000
1252.0671837880245,3.000209171413917,0.9999652475057481,142000
2113.117471970866,1.9995936897378506,3.499840072806303,350000
2120.7948396765064,3.0000321687865257,2.499875032241374,415298
1803.777952994675,2.9995036267796165,2.499894553857668,189000
1574.8223261557525,2.0001517963390922,3.000134423502304,179200
987.0063917476248,2.0003735147590738,1.5000939187419533,106000
848.0759483280574,0.9999558737195144,2.00005812429957,143000
1801.3328444496494,1.0000540017801722,3.0003186502342767,289000
2097.9321265641647,3.000493340230005,2.5000789647466397,275500
1359.9886886390168,3.0004132005088584,0.999780802134372,130000
1099.8435542048342,3.000058514283048,2.0002148329156384,141000
1056.087994221966,2.000119631049493,2.0001916783903235,107000
928.1490007363649,1.9998655827413265,0.9998852209228143,132000
1455.7782260892163,1.9998937177197724,1.9999613835851986,215000
1824.1915782863352,3.999874850415518,2.999766358581419,139000
950.9100571164585,1.9999978514906698,0.9999175866516328,106500
729.0682493982665,1.9998348617392778,1.0001384948487098,52000
1919.9009316500449,4.000166749225036,2.000131726390558,137000
1176.0273060737459,2.999986583871947,0.9998057079099484,114500
1008.0315324814661,2.0001147534219803,2.0002795688614063,134500
1740.2072641098196,3.0002598710764525,1.4999409865587896,219500
832.9747194696338,2.000398868989944,0.9999710082914136,117000
1090.0771042646904,2.0001171725057234,2.50017633514574,157000
1336.8598517798976,2.000173624694558,2.999890240115792,181000
1313.9803813667138,2.0002515226225155,2.9998399642662674,207500
912.0211188528921,2.000049736919875,0.9999458822931833,115000
2417.283841848708,3.999733680051959,2.500266295795031,260000
1336.7714764304267,3.000117509404803,2.9999732390106923,185000
1056.170046938739,3.0002169578928086,1.9999724744235485,145000
1501.0666568796894,2.99976260895722,2.5002598283071937,179400
1968.1483155981598,4.000068226153283,2.9999895444148525,172000
1125.114704744855,2.0000024555778046,1.5000787768472383,155000
1071.7501934121917,2.0002105094621467,1.9996314126187504,148000
1767.88808746255,3.999959842404613,1.9999665604959365,136500
1986.7501460266733,2.0001544459866967,2.999869930790171,301500
